,Timestamp,Occurs
0,2015-08,0.0045871559633027525
1,2015-12,0.021660649819494584
2,2015-11,0.0025380710659898475
3,2015-01,0.012944983818770227
4,2015-06,0.014084507042253521
5,2015-10,0.003787878787878788
6,2015-02,0.00946372239747634
7,2015-04,0.008032128514056224
8,2015-07,0.004291845493562232
9,2015-03,0.0060790273556231
10,2010-02,0.047619047619047616
11,2010-11,0.041666666666666664
12,2010-09,0.05555555555555555
13,2016-03,0.0029354207436399216
14,2016-09,0.007137192704203013
15,2016-06,0.010771992818671455
16,2016-08,0.0057570523891767415
17,2016-02,0.006692160611854685
18,2016-01,0.010135135135135136
19,2016-10,0.010185185185185186
20,2016-12,0.009791921664626682
21,2016-04,0.005249343832020997
22,2016-11,0.009625668449197862
23,2016-05,0.013352073085031623
24,2016-07,0.009345794392523364
25,2014-04,0.006993006993006993
26,2014-06,0.004464285714285714
27,2014-03,0.016181229773462782
28,2014-11,0.009174311926605505
29,2014-01,0.006493506493506494
30,2014-07,0.004166666666666667
31,2014-10,0.006622516556291391
32,2014-12,0.003937007874015748
33,2014-02,0.007194244604316547
34,2014-09,0.01509433962264151
35,2014-05,0.015267175572519083
36,2014-08,0.008097165991902834
37,2018-12,0.04
38,2018-09,0.011764705882352941
39,2018-06,0.008620689655172414
40,2018-02,0.014184397163120567
41,2018-05,0.009174311926605505
42,2018-07,0.007142857142857143
43,2012-12,0.009345794392523364
44,2012-01,0.010309278350515464
45,2012-03,0.012195121951219513
46,2012-04,0.07865168539325842
47,2012-08,0.020833333333333332
48,2012-02,0.012195121951219513
49,2017-04,0.01023391812865497
50,2017-02,0.00804289544235925
51,2017-05,0.012364760432766615
52,2017-01,0.005285412262156448
53,2017-03,0.005161290322580645
54,2017-06,0.003278688524590164
55,2017-11,0.010526315789473684
56,2017-08,0.012987012987012988
57,2017-07,0.005917159763313609
58,2020-09,0.043478260869565216
59,2011-01,0.017543859649122806
60,2011-06,0.014285714285714285
61,2011-04,0.03076923076923077
62,2011-10,0.011627906976744186
63,2011-09,0.02857142857142857
64,2011-11,0.02654867256637168
65,2013-01,0.006896551724137931
66,2013-11,0.004366812227074236
67,2013-06,0.0040650406504065045
68,2013-08,0.003703703703703704
69,2013-10,0.005154639175257732
70,2013-09,0.005235602094240838
71,2013-02,0.008695652173913044
72,2013-04,0.007936507936507936
73,2013-05,0.025252525252525252
74,2013-07,0.0038022813688212928
75,2019-01,0.010101010101010102
76,2019-05,0.022988505747126436
